,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET
646,397,4,C,Hogar,107.52,11.0,6.0,25.6812,-100.17201,Hogar Reunión,UT_DENSIDAD,TRAIN
647,416,4,C,Hogar,101.73,12.0,8.0,25.65194,-100.18565,Hogar Reunión,UT_DENSIDAD,TRAIN
648,381,5,C,Base,107.18,12.0,6.0,25.78953,-100.19482,Parada Técnica,UT_GAS_URBANA,TRAIN
649,513,5,C,Hogar,106.69,13.0,8.0,25.80144,-100.21888,Hogar Reunión,UT_DENSIDAD,TRAIN
650,512,5,B,Hogar,98.66,13.0,7.0,25.75565,-100.10629,Hogar Reunión,UT_DENSIDAD,TRAIN
651,382,5,C,Hogar,107.27,13.0,7.0,25.70592,-100.1009,Barrio Competido,UT_DENSIDAD,TRAIN
652,415,5,C,Hogar,99.9,13.0,10.0,25.74753,-100.15064,Hogar Reunión,UT_DENSIDAD,TRAIN
653,203,5,CD,Base,109.41,12.0,11.0,25.74875,-100.22658,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
654,384,5,C,Hogar,116.15,13.0,7.0,25.70345,-100.09608,Hogar Reunión,UT_DENSIDAD,TRAIN
655,871,5,C,Hogar,0.0,0.0,0.0,25.79852,-100.22754,Hogar Reunión,UT_DENSIDAD,TRAIN
656,383,5,C,Hogar,107.4,13.0,9.0,25.70929,-100.10361,Parada Técnica,UT_DENSIDAD,TRAIN
657,872,5,C,Hogar,0.0,0.0,0.0,25.76884,-100.15083,Hogar Reunión,UT_DENSIDAD,TRAIN
658,418,5,CD,Hogar,119.18,12.0,9.0,25.75359,-100.15279,Hogar Reunión,UT_DENSIDAD,TRAIN
659,202,5,C,Base,80.28,10.0,5.0,25.82094,-100.22097,Hogar Reunión,UT_DENSIDAD,TRAIN
660,412,5,C,Hogar,115.2,12.0,9.0,25.80539,-100.21943,Hogar Reunión,UT_DENSIDAD,TRAIN
661,393,5,C,Hogar,112.3,12.0,8.0,25.82126,-100.10702,Hogar Reunión,UT_DENSIDAD,TRAIN
662,235,5,C,Base,126.41,12.0,9.0,25.78424,-100.26629,Hogar Reunión,UT_DENSIDAD,TRAIN
663,394,5,C,Hogar,111.77,13.0,9.0,25.81771,-100.1078,Hogar Reunión,UT_DENSIDAD,TRAIN
664,535,5,C,Base,114.38,13.0,9.0,25.78523,-100.19049,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN
665,534,5,C,Hogar,115.02,13.0,8.807184629255904,25.80848,-100.2275,Hogar Reunión,UT_DENSIDAD,TRAIN
666,533,5,C,Hogar,117.29,13.0,6.0,25.76443,-100.26214,Hogar Reunión,UT_DENSIDAD,TRAIN
667,398,5,C,Hogar,95.97,13.0,8.0,25.76204,-100.13888,Hogar Reunión,UT_DENSIDAD,TRAIN
668,821,5,C,Hogar,0.0,0.0,0.0,25.78159,-100.24528,Hogar Reunión,UT_DENSIDAD,TRAIN
669,399,5,D,Hogar,108.42,13.0,9.0,25.8141,-100.25587,Hogar Reunión,UT_DENSIDAD,TRAIN
670,385,5,CD,Hogar,112.95,13.0,9.0,25.71077,-100.09625,Barrio Competido,UT_DENSIDAD,TRAIN
671,388,5,C,Hogar,111.77,13.0,9.0,25.82395,-100.12135,Hogar Reunión,UT_DENSIDAD,TRAIN
672,403,5,C,Hogar,109.73,13.0,9.0,25.8132,-100.10732,Parada Técnica,UT_DENSIDAD,TRAIN
673,831,5,B,Hogar,0.0,0.0,0.0,25.80079,-100.19156,Hogar Reunión,UT_DENSIDAD,TRAIN
674,833,5,C,Hogar,0.0,0.0,0.0,25.8173,-100.234,Hogar Reunión,UT_DENSIDAD,TRAIN
675,836,5,C,Hogar,0.0,0.0,0.0,25.796,-100.2677,Hogar Reunión,UT_DENSIDAD,TRAIN
676,387,5,C,Hogar,118.08,12.0,4.0,25.75882,-100.17007,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN
677,217,5,CD,Hogar,115.81,10.0,14.0,25.79035,-100.26302,Hogar Reunión,UT_DENSIDAD,TRAIN
678,386,5,C,Hogar,107.1,12.0,13.0,25.70686,-100.09634,Oficinistas,UT_DENSIDAD,TRAIN
679,849,5,C,Hogar,0.0,0.0,0.0,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD,TRAIN
680,857,5,C,Hogar,0.0,0.0,0.0,0.0,0.0,Hogar Reunión,UT_DENSIDAD,TRAIN
681,459,5,C,Hogar,82.92,12.0,8.0,25.73927,-100.14431,Hogar Reunión,UT_DENSIDAD,TRAIN
682,136,5,CD,Hogar,107.9,10.0,13.0,25.77565,-100.26596,Hogar Reunión,UT_DENSIDAD,TRAIN
683,468,5,C,Hogar,115.0,13.0,7.0,25.82092,-100.23078,Hogar Reunión,UT_DENSIDAD,TRAIN
684,467,5,C,Hogar,121.19,13.0,9.091577509397004,25.82195,-100.23402,Hogar Reunión,UT_DENSIDAD,TRAIN
685,371,5,C,Peatonal,95.0,10.0,4.0,25.77614,-100.18724,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
686,465,5,C,Base,121.28,13.0,12.0,25.77893,-100.25511,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
687,359,5,C,Hogar,66.24,10.0,9.0,25.79337,-100.23526,Hogar Reunión,UT_DENSIDAD,TRAIN
688,462,5,C,Base,64.51,10.0,8.0,25.7795,-100.1882,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
689,461,5,C,Hogar,99.45,12.0,3.0,25.76057,-100.2168,Hogar Reunión,UT_DENSIDAD,TRAIN
690,137,5,D,Hogar,128.96,12.0,10.0,25.78499,-100.25311,Hogar Reunión,UT_GAS_URBANA,TRAIN
691,362,5,C,Base,96.0,10.0,11.0,25.81464,-100.217,Hogar Reunión,UT_GAS_URBANA,TRAIN
692,115,5,BC,Receso,160.2,12.0,11.030706743205165,25.78965,-100.14666,Parada Técnica,UT_CARRETERA_GAS,TRAIN
693,363,5,C,Hogar,115.79,13.0,11.0,25.81966,-100.25688,Hogar Reunión,UT_DENSIDAD,TRAIN
694,364,5,C,Hogar,108.21,10.0,12.0,25.74235,-100.21792,Clásico,UT_GAS_URBANA,TRAIN
695,369,5,C,Hogar,95.22,13.0,9.0,25.76323,-100.14641,Hogar Reunión,UT_DENSIDAD,TRAIN
696,368,5,C,Hogar,92.06,13.0,5.0,25.76541,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN
697,448,5,C,Base,123.86,13.0,9.214645417010738,25.77803,-100.17311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
698,451,5,C,Base,121.96,13.0,9.127069003353023,25.78324,-100.0539,Hogar Reunión,UT_DENSIDAD,TRAIN
699,449,5,C,Hogar,121.98,13.0,10.0,25.74115,-100.22425,Parada Técnica,UT_DENSIDAD,TRAIN
700,482,5,C,Receso,129.1,13.0,7.0,25.78409,-100.1831,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
701,494,5,C,Base,111.54,13.0,5.0,26.08399,-99.60526,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
702,353,5,C,Hogar,97.45,13.0,10.0,25.75508,-100.1333,Hogar Reunión,UT_DENSIDAD,TRAIN
703,422,5,C,Base,147.56,13.0,4.0,25.87785,-100.25374,Parada Técnica,UT_GAS_URBANA,TRAIN
704,168,5,CD,Receso,114.1,12.0,6.0,25.85564,-100.23961,Parada Técnica,UT_CARRETERA_GAS,TRAIN
705,426,5,C,Receso,109.92,11.0,4.0,25.77853,-100.18607,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
706,166,5,CD,Hogar,95.54,10.0,7.0,25.79733,-100.24907,Hogar Reunión,UT_DENSIDAD,TRAIN
707,428,5,C,Hogar,143.24,12.0,6.0,25.79502,-100.21742,Hogar Reunión,UT_DENSIDAD,TRAIN
708,483,5,C,Hogar,113.33,13.0,6.0,26.30989,-99.5393,Hogar Reunión,UT_DENSIDAD,TRAIN
709,502,5,C,Base,111.44,13.0,10.0,25.78769,-100.18016,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
710,481,5,C,Hogar,113.5,13.0,11.0,25.7829,-100.2648,Hogar Reunión,UT_DENSIDAD,TRAIN
711,479,5,C,Receso,117.85,13.0,10.0,25.78114,-100.18658,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
712,432,5,CD,Hogar,112.31,13.0,7.0,25.81587,-100.26231,Hogar Reunión,UT_DENSIDAD,TRAIN
713,376,5,C,Hogar,97.3,12.0,10.0,25.74147,-100.15877,Hogar Reunión,UT_GAS_URBANA,TRAIN
714,475,5,C,Hogar,114.49,13.0,11.0,26.21838,-99.48379,Hogar Reunión,UT_DENSIDAD,TRAIN
715,434,5,C,Hogar,105.56,13.0,9.0,25.78113,-100.25848,Hogar Reunión,UT_DENSIDAD,TRAIN
716,142,5,BC,Hogar,131.12,13.0,9.0,25.7783,-100.18404,Parada Técnica,UT_CARRETERA_GAS,TRAIN
717,473,5,C,Hogar,108.95,13.0,8.0,26.08988,-99.61414,Oficinistas,UT_DENSIDAD,TRAIN
718,373,5,CD,Hogar,108.32,13.0,7.0,25.75829,-100.13589,Hogar Reunión,UT_DENSIDAD,TRAIN
719,678,5,C,Hogar,125.71,13.0,9.299917188203773,25.80739,-100.23326,Hogar Reunión,UT_DENSIDAD,TRAIN
720,743,5,B,Hogar,110.65,14.0,8.464711694975733,25.7687,-100.21336,Hogar Reunión,UT_DENSIDAD,TRAIN
721,603,5,C,Base,129.77,13.0,9.487054156335518,25.77272,-100.01139,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
722,749,5,C,Base,111.84,15.0,8.378515002767605,26.07895,-99.62539,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
723,574,5,C,Hogar,107.74,13.0,8.471628686398983,25.8221,-100.25906,Hogar Reunión,UT_DENSIDAD,TRAIN
724,334,5,C,Receso,117.0,10.0,9.0,25.77734,-100.18229,Parada Técnica,UT_CARRETERA_GAS,TRAIN
725,608,5,C,Hogar,110.37,13.0,8.592852880040974,25.78701,-100.20481,Hogar Reunión,UT_DENSIDAD,TRAIN
726,568,5,C,Hogar,108.3,13.0,8.497440682003361,25.79812,-100.25672,Hogar Reunión,UT_DENSIDAD,TRAIN
727,683,5,C,Hogar,128.77,13.0,9.440961307041984,25.75383,-100.10352,Barrio Competido,UT_DENSIDAD,TRAIN
728,679,5,C,Hogar,120.39,13.0,9.054703229962177,25.75634,-100.16623,Hogar Reunión,UT_DENSIDAD,TRAIN
729,742,5,C,Base,130.38,14.0,9.37412361153714,25.79436,-100.08207,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
730,563,5,C,Base,116.56,13.0,12.0,25.77845,-100.02328,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
731,255,5,C,Hogar,120.0,12.0,8.0,25.77606,-100.25501,Hogar Reunión,UT_DENSIDAD,TRAIN
732,676,5,C,Hogar,112.43,13.0,8.687804149585654,25.77877,-100.2631,Hogar Reunión,UT_DENSIDAD,TRAIN
733,675,5,C,Base,120.27,13.0,9.049172088046953,25.78519,-100.05869,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
734,339,5,BC,Peatonal,113.0,10.0,11.0,25.77858,-100.12156,Parada Técnica,UT_GAS_URBANA,TRAIN
735,771,5,C,Hogar,117.95,15.0,8.660142311951093,25.77843,-100.24895,Hogar Reunión,UT_DENSIDAD,TRAIN
736,772,5,C,Hogar,89.6,15.0,7.3534100344794275,25.79316,-100.18115,,UT_DENSIDAD,TRAIN
737,773,5,C,Hogar,94.84,15.0,7.594936564777541,25.80301,-100.22922,Hogar Reunión,UT_DENSIDAD,TRAIN
738,283,5,C,Hogar,98.26,13.0,9.0,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,TRAIN
739,669,5,C,Base,113.8,13.0,8.750951353117793,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
740,775,5,C,Hogar,115.38,15.0,8.541683689266712,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,TRAIN
741,392,5,C,Receso,103.55,12.0,3.0,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
742,596,5,B,Hogar,129.77,13.0,5.0,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,TRAIN
743,703,5,C,Hogar,115.5,13.0,8.8293091969168,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,TRAIN
744,705,5,C,Hogar,110.65,13.0,8.605758877843165,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,TRAIN
745,269,5,C,Base,118.0,12.0,6.0,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,TRAIN
746,707,5,C,Hogar,137.47,13.0,9.841969095895724,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,TRAIN
747,319,5,CD,Hogar,109.81,10.0,11.0,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
748,714,5,C,Hogar,111.49,13.0,8.644476871249731,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,TRAIN
749,698,5,C,Hogar,125.1,13.0,9.271800550134717,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,TRAIN
750,239,5,C,Hogar,127.58,12.0,7.0,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,TRAIN
751,266,5,C,Receso,156.95,13.0,7.0,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,TRAIN
752,636,5,C,Hogar,118.07,13.0,8.94776781960118,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,TRAIN
753,265,5,C,Hogar,104.01,13.0,9.0,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,TRAIN
754,729,5,C,Base,122.28,13.0,9.141818715126954,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
755,732,5,C,Hogar,118.46,15.0,8.683649665090794,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,TRAIN
756,733,5,C,Base,96.29,14.0,7.8028183791205965,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
757,696,5,C,Hogar,117.97,13.0,8.943158534671827,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,TRAIN
758,736,5,C,Hogar,111.44,15.0,8.360077863050192,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,TRAIN
759,738,5,C,Base,122.43,15.0,8.866638276786121,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
760,739,5,C,Base,110.12,15.0,8.299235301982728,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
761,273,5,C,Base,108.72,13.0,11.0,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,TRAIN
762,651,5,C,Base,115.11,13.0,8.811332985692323,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
763,795,5,C,Receso,108.54,0.0,0.0,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,TRAIN
764,666,5,C,Hogar,115.21,13.0,8.815942270621674,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,TRAIN
765,244,5,CD,Hogar,128.0,12.0,9.0,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
766,647,5,C,Hogar,121.89,13.0,9.123842503902477,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,TRAIN
767,661,5,C,Hogar,114.88,13.0,8.800731630354809,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,TRAIN
768,631,5,C,Hogar,121.89,13.0,9.123842503902477,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,TRAIN
769,796,5,C,Base,128.56,0.0,0.0,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,TRAIN
770,664,5,C,Hogar,114.11,13.0,8.76524013639879,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,TRAIN
771,797,5,C,Receso,101.34,0.0,0.0,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,TRAIN
772,799,5,C,Hogar,120.22,0.0,0.0,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,TRAIN
773,646,5,C,Hogar,97.46,13.0,7.997794195661461,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,TRAIN
774,304,5,C,Base,108.0,10.0,9.0,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
775,777,5,C,Hogar,94.33,14.0,7.71247639450527,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,TRAIN
776,634,5,C,Hogar,120.05,13.0,9.039031661202376,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,TRAIN
777,549,5,B,Hogar,120.77,13.0,11.0,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,TRAIN
778,662,6,C,Receso,0.0,0.0,0.0,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
779,623,6,C,Hogar,0.0,0.0,0.0,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,TRAIN
780,659,6,C,Base,0.0,0.0,0.0,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
781,626,6,C,Hogar,0.0,0.0,0.0,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,TRAIN
782,88,6,C,Receso,89.67,11.0,7.0,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
783,87,6,C,Receso,121.22,14.0,10.0,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,TRAIN
784,622,6,C,Base,0.0,0.0,0.0,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
785,21,6,CD,Hogar,99.0,9.0,8.63296591504323,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,TRAIN
786,621,6,C,Base,0.0,0.0,0.0,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,TRAIN
787,84,6,C,Hogar,96.9,12.0,6.0,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,TRAIN
788,83,6,C,Hogar,106.7,13.0,5.0,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,TRAIN
789,82,6,CD,Base,112.21,13.0,6.0,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
790,81,6,D,Hogar,114.06,13.0,6.0,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,TRAIN
791,22,6,C,Hogar,78.0,10.0,7.523968897011602,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
792,99,6,C,Hogar,0.0,13.0,0.0,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,TRAIN
793,107,6,C,Hogar,0.0,13.0,0.0,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,TRAIN
794,719,6,C,Hogar,0.0,0.0,0.0,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,TRAIN
795,106,6,C,Hogar,0.0,13.0,0.0,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,TRAIN
796,105,6,C,Hogar,0.0,13.0,0.0,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,TRAIN
797,103,6,C,Hogar,0.0,13.0,0.0,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,TRAIN
798,102,6,CD,Hogar,0.0,13.0,0.0,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,TRAIN
799,699,6,C,Hogar,0.0,0.0,0.0,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,TRAIN
800,654,6,C,Base,0.0,0.0,0.0,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
801,98,6,C,Receso,128.13,12.0,5.0,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,TRAIN
802,97,6,C,Hogar,113.55,13.0,8.73942814079441,25.19287,-99.82562,Oficinistas,UT_DENSIDAD,TRAIN
803,648,6,C,Base,0.0,0.0,0.0,25.28052,-100.01043,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
804,95,6,C,Hogar,107.87,12.0,11.0,24.86121,-99.5874,Hogar Reunión,UT_DENSIDAD,TRAIN
805,94,6,C,Hogar,124.93,13.0,11.0,25.2663,-100.00712,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
806,93,6,C,Receso,92.17,11.0,6.0,25.61114,-100.04841,Parada Técnica,UT_CARRETERA_GAS,TRAIN
807,92,6,B,Receso,121.2,12.0,11.0,25.28406,-100.01023,Parada Técnica,UT_DENSIDAD,TRAIN
808,627,6,C,Hogar,0.0,0.0,0.0,25.37624,-100.11082,Hogar Reunión,UT_DENSIDAD,TRAIN
809,91,6,C,Hogar,126.7,11.0,11.0,24.86346,-99.52436,Hogar Reunión,UT_DENSIDAD,TRAIN
810,282,6,BC,Receso,114.0,13.0,8.7601699229765,24.85018,-99.5719,Parada Técnica,UT_CARRETERA_GAS,TRAIN
811,58,6,C,Receso,83.65,12.0,2.0,25.1883,-99.83526,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
812,57,6,C,Receso,122.02,12.0,11.0,25.24865,-99.97038,Parada Técnica,UT_CARRETERA_GAS,TRAIN
813,31,6,C,Hogar,112.0,9.0,9.232172955859161,25.29708,-100.02935,Hogar Reunión,UT_DENSIDAD,TRAIN
814,55,6,C,Base,115.53,12.0,10.0,25.47078,-100.17538,Parada Técnica,UT_CARRETERA_GAS,TRAIN
815,54,6,CD,Base,121.5,12.0,9.0,25.18022,-99.83248,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
816,53,6,C,Receso,103.21,12.0,10.0,25.15216,-99.84832,Parada Técnica,UT_CARRETERA_GAS,TRAIN
817,33,6,C,Base,123.53,10.0,5.0,25.25546,-99.68657,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN
818,34,6,C,Base,116.0,10.0,9.275497170165863,25.28155,-100.0205,Clásico,UT_DENSIDAD,TRAIN
819,35,6,C,Receso,96.0,10.0,8.353640184295198,24.8626,-99.57939,Parada Técnica,UT_CARRETERA_GAS,TRAIN
820,51,6,D,Base,110.27,12.0,6.0,24.85599,-99.53781,Hogar Reunión,UT_GAS_URBANA,TRAIN
821,59,6,CD,Base,142.67,12.0,10.0,25.25199,-99.70225,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
822,36,6,C,Hogar,109.93,12.0,5.0,25.1755,-99.83795,Hogar Reunión,UT_DENSIDAD,TRAIN
823,49,6,C,Receso,109.0,10.0,8.95284722511113,25.39686,-100.13477,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
824,618,6,C,Base,0.0,0.0,0.0,25.56061,-100.00581,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
825,48,6,C,Hogar,99.74,12.0,6.0,25.19349,-99.83942,Parada Técnica,UT_GAS_URBANA,TRAIN
826,47,6,C,Hogar,79.57,12.0,6.0,24.86497,-99.561,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN
827,46,6,C,Hogar,106.51,12.0,11.0,25.58484,-99.98952,Hogar Reunión,UT_GAS_URBANA,TRAIN
828,615,6,C,Base,0.0,0.0,0.0,25.19016,-99.83539,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
829,38,6,C,Receso,105.05,12.0,12.0,25.6076,-99.64965,Parada Técnica,UT_CARRETERA_GAS,TRAIN
830,42,6,D,Hogar,92.84,12.0,7.0,25.57826,-100.02549,Hogar Reunión,UT_DENSIDAD,TRAIN
831,41,6,C,Base,83.13,12.0,4.0,25.45995,-99.99653,Parada Técnica,UT_CARRETERA_GAS,TRAIN
832,39,6,C,Receso,91.34,12.0,7.0,25.71129,-99.25392,Parada Técnica,UT_CARRETERA_GAS,TRAIN
833,71,6,C,Base,100.28,13.0,10.0,25.58097,-100.00314,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
834,23,6,C,Receso,95.0,10.0,8.307547335001665,24.88103,-99.58133,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
835,77,6,C,Hogar,108.36,13.0,10.0,25.22275,-99.93358,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
836,605,6,C,Base,0.0,0.0,0.0,25.28028,-99.97056,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
837,75,6,C,Receso,104.8,13.0,6.0,24.86431,-99.57059,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
838,24,6,BC,Receso,93.0,10.0,8.215361636414599,25.18881,-99.82257,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
839,25,6,C,Base,95.0,10.0,8.307547335001665,25.18958,-99.85066,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
840,74,6,C,Base,102.85,13.0,9.0,25.58452,-100.00093,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
841,73,6,C,Base,104.45,13.0,9.0,25.59638,-100.02602,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
842,72,6,CD,Receso,103.84,13.0,5.0,25.60005,-99.99983,Parada Técnica,UT_CARRETERA_GAS,TRAIN
843,79,6,CD,Base,106.62,13.0,10.0,24.8547,-99.56993,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
844,686,6,C,Hogar,0.0,0.0,0.0,25.54298,-99.84019,Hogar Reunión,UT_DENSIDAD,TRAIN
845,26,6,C,Base,89.0,10.0,8.030990239240467,24.86496,-99.56645,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
846,27,6,C,Base,101.0,10.0,8.584104430762864,25.18924,-99.8317,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
847,66,6,C,Hogar,78.81,12.0,8.0,25.18693,-99.82255,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
848,65,6,C,Hogar,103.01,12.0,4.0,24.8592,-99.55032,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
849,64,6,C,Receso,105.75,13.0,4.0,25.58841,-100.00187,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
850,277,6,C,Receso,105.66,12.0,8.516802742735866,25.27453,-100.01677,Parada Técnica,UT_CARRETERA_GAS,TRAIN
851,28,6,CD,Hogar,108.0,10.0,8.906754375817597,25.57477,-99.97964,Hogar Reunión,UT_DENSIDAD,TRAIN
852,61,6,CD,Base,106.78,12.0,10.0,25.79335,-99.17981,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
853,29,6,C,Receso,95.0,10.0,8.307547335001665,25.19407,-99.83954,Oficinistas,UT_DENSIDAD,TRAIN
854,852,6,C,Hogar,0.0,0.0,0.0,25.60786,-100.05789,Hogar Reunión,UT_DENSIDAD,TRAIN
855,837,6,C,Peatonal,56.2,10.0,6.519144782412579,25.59165,-100.00124,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
856,838,6,C,Base,0.0,0.0,0.0,24.86658,-99.57686,Parada Técnica,UT_CARRETERA_GAS,TRAIN
857,218,6,BC,Hogar,128.5,12.0,9.569563420600161,25.43097,-100.15274,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
858,523,6,C,Base,0.0,13.0,0.0,25.70674,-99.23637,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
859,522,6,B,Receso,0.0,13.0,0.0,25.81395,-99.16855,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
