,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,OXXO,Seven-Eleven,Supers,Farmacias,Abarrotes,Cafeterías,Usados,Otros,PORCENTAJE_CUMPLIMIENTO
410,274,3,C,Receso,105.3,14.0,8.21811495125533,25.56632,-100.23881,Parada Técnica,UT_GAS_URBANA,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7994064876338134
411,276,3,BC,Receso,109.82,17.0,8.003313081459805,25.66113,-100.39875,Parada Técnica,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.8544501559616093
412,309,3,B,Receso,77.0,14.0,6.913687316248341,25.65671,-100.36253,Parada Técnica,UT_DENSIDAD,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.2190123791066814
413,308,3,AB,Hogar,112.5,12.0,8.832077831903632,25.64252,-100.33347,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.65745888872692
414,584,3,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.66242,-100.29553,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.810651409135083
415,287,3,AB,Base,105.34,17.0,7.796817116624776,25.58131,-100.25847,Clásico,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808258838293652
416,656,3,C,Base,138.16845350769037,12.0,10.01520999103167,25.66196,-100.31357,Parada Técnica,UT_GAS_URBANA,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1471327817460315
417,629,3,C,Hogar,103.47398217327608,13.0,8.274995769628273,25.6821,-100.41138,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,4.929383029154519
418,295,3,C,Receso,108.0,16.0,8.060471278613006,25.65979,-100.39622,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.321264925249169
419,303,3,B,Base,88.0,12.0,7.70280302421207,25.65706,-100.38443,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3506183690476194
420,638,3,C,Receso,105.92934177756054,7.0,9.234453387034575,25.66655,-100.27964,Parada Técnica,UT_TRAFICO_VEHICULAR,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.738793049095607
421,567,3,B,Base,112.02455231322332,13.0,7.73066438460427,25.64856,-100.3572,Parada Técnica,UT_TRAFICO_PEATONAL,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.591338948412698
422,553,3,B,Base,112.02455231322332,13.0,7.73066438460427,25.62432,-100.29972,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2853588799603166
423,554,3,C,Receso,119.88968636794765,13.0,9.031642349120489,25.65033,-100.3553,Oficinistas,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.812420193798451
424,774,3,C,Receso,125.10623327630177,8.0,9.977323773937062,25.53083,-100.21282,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.304296179401993
425,251,3,C,Receso,110.94,14.0,8.478078621270857,25.66742,-100.28471,Parada Técnica,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.633562263750462
426,252,3,B,Receso,120.8,15.0,8.791506932437661,25.6321,-100.27243,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9669860308231812
427,338,3,C,Hogar,99.0,10.0,8.491918732175797,25.61578,-100.27783,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.9867288697764824
428,337,3,C,Hogar,106.0,10.0,8.81456867723053,25.66014,-100.28657,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.95062375898931
429,336,3,C,Base,105.0,10.0,8.768475827936998,25.63963,-100.28821,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0429949811507933
430,341,3,C,Base,81.0,10.0,7.662247444892201,25.66711,-100.29076,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.6707320535714287
431,258,3,CD,Hogar,101.0,12.0,8.302010065028,25.58928,-100.25288,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8691480048590856
432,752,3,B,Base,169.49,17.35658720659238,12.76615686530695,25.6614,-100.40051,Barrio Competido,UT_TRAFICO_VEHICULAR,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.2737790843253967
433,333,3,A,Hogar,124.0,10.0,9.644239964514128,25.57929,-100.2484,Clásico,UT_DENSIDAD,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,3.5828932546161325
434,577,3,C,Base,112.02455231322332,13.0,7.73066438460427,25.5977,-100.25362,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.8314638700396824
435,261,3,C,Base,112.38,11.0,8.96759387285584,25.66352,-100.40939,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.794950056547619
436,262,3,BC,Receso,122.83,14.0,9.026122599370966,25.65916,-100.36804,Parada Técnica,UT_TRAFICO_PEATONAL,1.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,2.494569058693245
437,331,3,BC,Receso,74.0,10.0,7.339597499837469,25.67091,-100.39667,Parada Técnica,UT_GAS_URBANA,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.455993459763751
438,452,3,C,Base,112.02455231322332,13.0,7.73066438460427,25.62589,-100.27324,Clásico,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6888386478174604
439,429,3,C,Base,112.02455231322332,13.0,7.73066438460427,25.66419,-100.33111,Oficinistas,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.896470272817461
440,408,3,C,Hogar,108.84,15.0,11.0,25.60873,-100.26883,Hogar Reunión,UT_DENSIDAD,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.348419200194363
441,132,3,BC,Hogar,107.67,11.0,10.0,25.64953,-100.384,Oficinistas,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.10813740330418
442,413,3,C,Base,92.17,11.0,5.0,25.62891,-100.29645,Parada Técnica,UT_GAS_URBANA,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6660510734126985
443,435,3,C,Hogar,87.28,13.0,7.528568989853294,25.65787,-100.40572,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.281436502429543
444,442,3,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.65022,-100.2928,Parada Técnica,UT_TRAFICO_PEATONAL,1.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,1.80814378036929
445,436,3,BC,Hogar,112.02455231322332,13.0,7.73066438460427,25.54982,-100.22381,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.818152081632654
446,122,3,AB,Base,110.06499468601572,12.0,7.485225215953455,25.60406,-100.2678,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.412110787698413
447,121,3,BC,Hogar,81.61,10.0,7.690364082961256,25.64548,-100.29303,Clásico,UT_DENSIDAD,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6389905811467445
448,414,3,C,Hogar,96.49,12.0,5.0,25.57829,-100.24148,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.560510940719145
449,443,3,A,Hogar,112.02455231322332,13.0,7.73066438460427,25.65795,-100.43849,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.756043350826045
450,119,3,BC,Hogar,110.06499468601572,12.0,7.485225215953455,25.65988,-100.29136,Clásico,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1584995617103986
451,424,3,B,Hogar,110.5,12.0,4.0,25.6241,-100.29509,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.739558001943634
452,375,3,C,Base,82.99,10.0,10.0,25.58959,-100.24934,Hogar Reunión,UT_GAS_URBANA,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.5367375109126984
453,118,3,C,Hogar,112.38,10.0,9.108641055723272,25.608,-100.27007,Clásico,UT_DENSIDAD,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.924726909620992
454,116,3,BC,Hogar,71.5,10.0,7.224365376603636,25.65226,-100.2795,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.5366999105928087
455,113,3,AB,Hogar,105.58,12.0,6.0,25.6422,-100.27802,Clásico,UT_TRAFICO_VEHICULAR,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.898078847959184
456,419,3,AB,Hogar,115.76,12.0,6.0,25.65289,-100.34605,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5211360709426627
457,165,3,C,Base,112.02455231322332,13.0,7.73066438460427,25.65304,-100.28399,Clásico,UT_GAS_URBANA,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.7716448194444445
458,367,3,C,Receso,106.1458794316005,10.0,6.994346878651823,25.64841,-100.28547,Clásico,UT_TRAFICO_VEHICULAR,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7433094822812847
459,143,3,BC,Hogar,104.1863218043929,9.0,6.748907710001006,25.62531,-100.29113,Clásico,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.9727455072886293
460,161,3,BC,Base,75.6,9.0,7.554393241574553,25.66865,-100.40311,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.520472713293651
461,159,3,BC,Hogar,110.06499468601572,12.0,7.485225215953455,25.66725,-100.27725,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.5007043663751216
462,158,3,AB,Hogar,110.06499468601572,12.0,7.485225215953455,25.64524,-100.27484,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2087099504373184
463,157,3,AB,Base,108.0,14.0,8.34256564434787,25.63502,-100.36374,Parada Técnica,UT_TRAFICO_VEHICULAR,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,6.103353245039682
464,162,3,CD,Base,126.0,10.0,9.736425663101194,25.6743,-100.40425,Oficinistas,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.668687499007936
465,154,3,BC,Base,81.97,11.0,5.0,25.67178,-100.28287,Oficinistas,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6891587212301586
466,151,3,AB,Hogar,110.06499468601572,12.0,7.485225215953455,25.62241,-100.28827,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.7907657327502426
467,149,3,AB,Base,112.02455231322332,13.0,7.73066438460427,25.60031,-100.26577,Hogar Reunión,UT_DENSIDAD,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5984712777777785
468,148,3,AB,Base,90.06,12.0,7.797754293756748,25.62791,-100.36239,Clásico,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7304102222222224
469,391,3,BC,Base,70.85,8.0,3.0,25.65676,-100.38827,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.00688957936508
470,147,3,BC,Base,110.06499468601572,12.0,7.485225215953455,25.65384,-100.28962,Oficinistas,UT_TRAFICO_PEATONAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.311873763888889
471,146,3,A,Base,84.02,12.0,5.0,25.65478,-100.38306,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.636709638541667
472,472,3,B,Receso,112.02455231322332,13.0,7.73066438460427,25.65847,-100.36536,Parada Técnica,UT_TRAFICO_PEATONAL,1.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,1.525817548911037
473,471,3,B,Base,112.02455231322332,13.0,7.73066438460427,25.65677,-100.33659,Parada Técnica,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7427155773809524
474,139,3,AB,Hogar,129.6,10.0,9.902359920557911,25.63525,-100.37125,Clásico,UT_DENSIDAD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392644972789116
475,138,3,AB,Receso,114.4,10.0,9.20174861129621,25.65744,-100.36574,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.5185633757844224
476,396,3,AB,Receso,112.95,12.0,10.0,25.56043,-100.232,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2223152750092283
477,134,3,AB,Receso,115.2,10.0,9.238622890731037,25.66256,-100.36801,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.064237338501292
478,445,3,C,Base,112.02455231322332,13.0,7.73066438460427,25.65845,-100.28419,Oficinistas,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.248223908730159
479,133,3,C,Receso,114.67,12.0,8.9320993148706,25.66034,-100.28202,Clásico,UT_TRAFICO_VEHICULAR,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1406594878183838
480,444,3,D,Hogar,112.02455231322332,13.0,7.73066438460427,25.5866,-100.24493,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.697987003887269
481,692,4,C,Hogar,110.9470490145204,14.0,8.478403530434816,25.64549,-100.15797,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.9889449543245872
482,697,4,C,Base,105.99386036637884,13.0,8.391144135421019,25.64114,-100.15849,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.9458375128968255
483,701,4,C,Base,97.88,13.0,8.017153192364745,25.66395,-100.15029,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4986431666666669
484,695,4,C,Hogar,138.2130565286571,13.0,9.876218688487691,25.64133,-100.06171,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.4515503275024293
485,693,4,C,Hogar,85.99333372969437,11.0,7.751357241099889,25.68688,-100.09822,Parada Técnica,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.9868973634596696
486,52,4,C,Base,104.08,12.0,6.0,25.65314,-100.1115,Parada Técnica,UT_GAS_URBANA,2.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,1.5968062678571429
487,709,4,C,Base,125.00751518431947,11.0,9.549632027198482,25.64914,-100.16257,Parada Técnica,UT_GAS_URBANA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9302022862103174
488,56,4,D,Hogar,98.35,12.0,7.0,25.67128,-100.08602,Hogar Reunión,UT_DENSIDAD,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0503497502429542
489,711,4,C,Hogar,97.84,13.0,8.015309478393004,25.68007,-100.16831,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.368762354713314
490,712,4,B,Base,132.74288874723928,10.0,10.047224617930755,25.63907,-100.14898,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4428981507936507
491,267,4,C,Base,118.0,12.0,13.0,25.67022,-100.18105,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9864934950396829
492,717,4,C,Hogar,110.99,14.0,8.480383263735533,25.637,-100.1251,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,1.271832095804989
493,727,4,C,Hogar,98.54582623908234,13.0,8.047843020858451,25.64184,-100.10777,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.005884105928085
494,728,4,C,Hogar,94.59,13.0,7.865507718189022,25.66763,-100.18443,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.045467780369291
495,264,4,C,Base,117.0,13.0,9.0,25.68144,-100.16911,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.6884367956349204
496,763,4,C,Base,107.86947768061911,10.0,8.900738230220933,25.62994,-100.17502,Hogar Reunión,UT_GAS_URBANA,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7690819821428572
497,286,4,CD,Receso,106.0,10.0,8.81456867723053,25.65147,-100.10713,Parada Técnica,UT_GAS_URBANA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8395227777777776
498,641,4,C,Receso,88.39,13.0,7.579732052569115,25.66455,-100.15575,Oficinistas,UT_TRAFICO_PEATONAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3381488593576965
499,643,4,C,Hogar,117.03,13.0,8.899831256335906,25.65151,-100.18677,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.947230984450923
500,297,4,C,Hogar,83.0,11.0,7.6133859606118355,25.63888,-100.17997,Hogar Reunión,UT_DENSIDAD,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.4839854596695825
501,645,4,C,Hogar,107.67,13.0,8.468402186948435,25.66766,-100.2033,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1.7981406520894068
502,649,4,C,Hogar,96.12,13.0,7.936029777608127,25.68285,-100.16291,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4654525451895044
503,294,4,CD,Hogar,100.0,10.0,8.53801158146933,25.65195,-100.08189,Oficinistas,UT_CARRETERA_GAS,2.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,2.101333493683188
504,293,4,CD,Base,103.0,10.0,8.67629012934993,25.64159,-100.09377,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.421495125992064
505,655,4,C,Hogar,95.20492559665766,13.0,7.893851391042501,25.64333,-100.13593,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.7635796015549077
506,657,4,C,Base,109.3091397016623,12.0,8.685001989055637,25.62437,-100.06568,Parada Técnica,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667820841269841
507,658,4,C,Base,127.35341490423292,14.0,9.2346196808439,25.64325,-100.09237,Parada Técnica,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2646457837301588
508,32,4,C,Hogar,83.92,9.0,7.937885747696749,25.66615,-100.13315,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.353289319727891
509,665,4,C,Hogar,120.91,13.0,9.078671511594814,25.66052,-100.18487,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.713232224489796
510,691,4,C,Hogar,119.33,13.0,9.005844809711032,25.66351,-100.17908,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.8176581486880463
511,672,4,C,Base,83.12846086,12.0,7.478259904951516,25.64168,-100.08912,Parada Técnica,UT_GAS_URBANA,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.578531435515873
512,673,4,C,Base,111.41,13.0,8.640789443306248,25.64503,-100.17097,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133315804563492
513,278,4,C,Hogar,112.52,12.0,8.832999688889503,25.65557,-100.08114,Hogar Reunión,UT_CARRETERA_GAS,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.391831100097181
514,37,4,D,Hogar,109.93,12.0,8.713619209219253,25.61395,-100.17367,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.303456937803693
515,43,4,CD,Hogar,110.06499468601572,12.0,7.485225215953455,25.61009,-100.15445,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.449300152575316
516,44,4,CD,Hogar,93.28,12.0,9.0,25.61295,-100.15086,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,1.638368329446064
517,685,4,C,Base,117.05926947436674,10.0,9.324321918,25.62251,-100.11564,Parada Técnica,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7666027053571427
518,687,4,C,Hogar,135.12,13.0,9.73365090005592,25.66008,-100.20738,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.7232048610301263
519,688,4,C,Base,114.99,13.0,8.805801843777097,25.66385,-100.16292,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.1158553492063494
520,689,4,C,Hogar,124.11,13.0,9.22616862933412,25.6576,-100.19825,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.201093466472303
521,45,4,CD,Hogar,95.22,14.0,7.0,25.60885,-100.15186,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,1.5535648445092327
522,842,4,C,Hogar,86.38,12.0,7.6281326083565455,25.66859,-100.20566,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9728489
523,249,4,D,Base,110.0,10.0,8.998940074404663,25.64624,-100.09664,Parada Técnica,UT_GAS_URBANA,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.756525236111111
524,101,4,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.6252,-100.11314,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2.4656168338192423
525,794,4,C,Hogar,108.38,14.0,8.360080927079412,25.62578,-100.10845,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2290040330417882
526,104,4,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.66592,-100.09583,Hogar Reunión,UT_DENSIDAD,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.945257591836735
527,109,4,B,Hogar,112.02455231322332,13.0,7.73066438460427,25.6497,-100.07945,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.3640535519922254
528,238,4,C,Hogar,125.16,12.0,14.0,25.67126,-100.15907,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.9614537492711368
529,112,4,B,Base,112.02455231322332,13.0,7.73066438460427,25.63771,-100.14633,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.3062136736111114
530,233,4,C,Base,102.97,13.0,10.0,25.6675,-100.17705,Oficinistas,UT_GAS_URBANA,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0303258849206351
531,812,4,C,Hogar,106.61,14.0,8.278496583829858,25.63369,-100.08873,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.1198870528211284
532,225,4,D,Base,118.72,10.0,9.400869720244271,25.65933,-100.1462,Hogar Reunión,UT_GAS_URBANA,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5603497142857143
533,825,4,C,Hogar,116.88,13.0,8.892917328941875,25.621,-100.1357,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.9665593183673468
535,788,4,C,Hogar,102.92,14.0,8.108413969936722,25.62279,-100.14207,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.1691623887269194
536,845,4,C,Hogar,106.03,14.0,8.251762731239609,25.6792,-100.179,Hogar Reunión,UT_DENSIDAD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1789378938775512
537,128,4,BC,Base,95.54,10.0,6.0,25.65119,-100.19772,Hogar Reunión,UT_DENSIDAD,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.807019819444445
538,216,4,C,Hogar,130.4,12.0,9.657139834257876,25.62346,-100.17471,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,2.2995455315840614
539,724,4,C,Hogar,107.34699343288582,13.0,8.453513893929623,25.63517,-100.18604,Hogar Reunión,UT_DENSIDAD,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.4606095111758988
540,861,4,C,Base,110.90220111519092,13.0,8.617383545837324,25.69839,-100.11424,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053956145833333
541,862,4,C,Hogar,127.09278606639346,13.0,9.363653737967248,25.64401,-100.14872,Hogar Reunión,UT_DENSIDAD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8718978979591836
542,868,4,C,Hogar,123.89290528767692,12.0,9.357209298344024,25.64498,-100.10663,Barrio Competido,UT_DENSIDAD,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.6097442204081631
543,198,4,BC,Base,118.0,10.0,9.36768286875293,25.64738,-100.09982,Hogar Reunión,UT_TRAFICO_VEHICULAR,1.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.660619953373016
544,163,4,C,Base,114.24,12.0,11.0,25.64966,-100.18897,Hogar Reunión,UT_GAS_URBANA,2.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.6106548283730155
