,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,Abarrotes,Bares y Cervezas,Farmacias,OXXO,Otros,Supers,Escuelas,Salud,Gimnasios,Cafeterías,Seven-Eleven,Museos,Cines,Moteles,CVE_AGEB,P_18A24,PROM_HNV,VIVPAR_UT,PSINDER,VIVTOT,TOTHOG,PDER_SS,GRAPROES,POBTOT,P_60YMAS,P_18YMAS,PORCENTAJE_CUMPLIMIENTO
734,283,5,C,Hogar,98.26,13.0,9.0,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,18.0,7.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1365,845.0,58.06,29.0,1042.0,2216.0,1812.0,5466.0,10.71111111,6518.0,440.0,4642.0,1.880776903790088
735,669,5,C,Base,113.8,13.0,8.750951353117793,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2522,306.0,62.4,68.0,642.0,1578.0,1083.0,2905.0,9.043478261,3618.0,257.0,2432.0,3.027787692460318
736,775,5,C,Hogar,115.38,15.0,8.541683689266712,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,21.0,7.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1350,822.0,50.1,9.0,1122.0,2116.0,1904.0,5516.0,10.39096774,6646.0,703.0,4942.0,1.1834115344995142
737,392,5,C,Receso,103.55,12.0,3.0,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,6.0,8.0,9.0,6.0,5.0,2.0,6.0,6.0,3.0,12.0,2.0,1.0,0.0,0.0,0085,156.0,50.6,14.0,194.0,588.0,463.0,1174.0,9.038484848,1398.0,346.0,1170.0,2.3436034699150974
738,596,5,B,Hogar,129.77,13.0,5.0,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,25.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,053A,2204.0,69.69,231.0,2818.0,5854.0,4833.0,13615.0,8.941111111,16450.0,269.0,10535.0,2.0626224917395533
739,703,5,C,Hogar,115.5,13.0,8.8293091969168,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,19.0,3.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,2946,59.0,10.38,0.0,82.0,300.0,226.0,646.0,7.449285714,728.0,4.0,480.0,2.32953888143829
740,705,5,C,Hogar,110.65,13.0,8.605758877843165,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,12.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2626,861.0,45.08,58.0,928.0,2076.0,1766.0,5720.0,9.436969697,6660.0,144.0,4256.0,1.498600756073858
741,269,5,C,Base,118.0,12.0,6.0,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,25.0,8.0,1.0,4.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1312,784.0,42.4,17.0,983.0,1892.0,1754.0,5040.0,9.441724138,6026.0,623.0,4546.0,1.1403089657738092
742,707,5,C,Hogar,137.47,13.0,9.841969095895724,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,12.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1581,542.0,33.82,18.0,738.0,1850.0,1560.0,4644.0,13.25666667,5382.0,272.0,3630.0,2.0452371297376093
743,319,5,CD,Hogar,109.81,10.0,11.0,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611,951.0,44.03,90.0,1188.0,2484.0,2032.0,6242.0,10.1483871,7434.0,243.0,4888.0,3.650199468415938
744,714,5,C,Hogar,111.49,13.0,8.644476871249731,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,8.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0056,64.0,53.28,40.0,117.0,496.0,268.0,696.0,7.631428571,852.0,153.0,629.0,1.8454757210884352
745,698,5,C,Hogar,125.1,13.0,9.271800550134715,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,36.0,14.0,3.0,5.0,1.0,1.0,2.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,1399,366.0,68.93,33.0,635.0,1706.0,1397.0,4087.0,10.29957447,4742.0,558.0,3391.0,0.8196914402332364
746,239,5,C,Hogar,127.58,12.0,7.0,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,31.0,5.0,3.0,6.0,4.0,1.0,4.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1384,826.0,47.54,52.0,414.0,2304.0,1984.0,6292.0,10.22032258,6718.0,704.0,5066.0,2.686631146744412
747,266,5,C,Receso,156.95,13.0,7.0,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,094A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.114191453488372
748,636,5,C,Hogar,118.07,13.0,8.94776781960118,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,45.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0281,409.0,16.7,140.0,366.0,1284.0,756.0,1992.0,6.9575,2360.0,14.0,1570.0,1.6086859378036928
749,265,5,C,Hogar,104.01,13.0,9.0,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,5.0,10.0,8.0,4.0,5.0,1.0,5.0,7.0,0.0,11.0,2.0,0.0,0.0,0.0,0070,333.0,70.59,12.0,438.0,1080.0,848.0,2265.0,9.59372093,2716.0,525.0,2180.0,1.3276771302235182
750,729,5,C,Base,122.28,13.0,9.141818715126954,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,31.0,12.0,5.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,1276,2083.0,85.56,52.0,2084.0,4192.0,3722.0,11204.0,10.8169697,13304.0,603.0,9438.0,1.4499650367063492
751,732,5,C,Hogar,118.46,15.0,8.683649665090794,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,25.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0313,1500.0,54.02,39.0,1224.0,3464.0,3104.0,9422.0,9.885128205,10656.0,85.0,6802.0,1.198290916423712
752,733,5,C,Base,96.29,14.0,7.802818379120596,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0507,408.0,49.68,95.0,472.0,1078.0,759.0,2226.0,10.66675,2752.0,315.0,2084.0,1.9253079980158727
753,696,5,C,Hogar,117.97,13.0,8.943158534671827,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,19.0,4.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1346,918.0,61.73,95.0,1086.0,2772.0,2363.0,7240.0,11.0338,8356.0,375.0,5693.0,2.8965130106899903
754,736,5,C,Hogar,111.44,15.0,8.360077863050192,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,2.0,0.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2382,627.0,42.7,12.0,832.0,2138.0,1752.0,5240.0,11.23272727,6074.0,197.0,4044.0,2.4403592020408165
755,738,5,C,Base,122.43,15.0,8.866638276786121,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0687,172.0,17.09,59.0,173.0,712.0,503.0,1530.0,7.1825,1710.0,65.0,1186.0,2.292573656746032
756,739,5,C,Base,110.12,15.0,8.299235301982728,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2664,32.0,9.1,0.0,54.0,164.0,148.0,464.0,10.03833333,518.0,4.0,318.0,0.8642314722222223
757,273,5,C,Base,108.72,13.0,11.0,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,26.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0174,917.0,64.46,32.0,989.0,3136.0,2374.0,7461.0,8.52968254,8488.0,339.0,5668.0,2.602361421626984
758,651,5,C,Base,115.11,13.0,8.811332985692323,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0687,172.0,17.09,59.0,173.0,712.0,503.0,1530.0,7.1825,1710.0,65.0,1186.0,2.509832023809523
759,795,5,C,Receso,108.54,11.428036768324038,8.291639003506312,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0417,294.0,19.4,16.0,216.0,672.0,522.0,1426.0,8.474375,1644.0,24.0,1102.0,1.5550098966408272
760,666,5,C,Hogar,115.21,13.0,8.815942270621674,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1399,366.0,68.93,33.0,635.0,1706.0,1397.0,4087.0,10.29957447,4742.0,558.0,3391.0,2.003844294460641
761,244,5,CD,Hogar,128.0,12.0,9.0,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,17.0,6.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1990,842.0,43.45,109.0,946.0,1858.0,1522.0,4888.0,8.928666667,5836.0,237.0,3810.0,1.90472209718173
762,647,5,C,Hogar,121.89,13.0,9.123842503902477,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,17.0,7.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,10.0,4.0,0.0,0.0,0.0,1276,2083.0,85.56,52.0,2084.0,4192.0,3722.0,11204.0,10.8169697,13304.0,603.0,9438.0,2.423360862001944
763,661,5,C,Hogar,114.88,13.0,8.800731630354809,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,21.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0417,294.0,19.4,16.0,216.0,672.0,522.0,1426.0,8.474375,1644.0,24.0,1102.0,1.5601359475218657
764,631,5,C,Hogar,121.89,13.0,9.123842503902477,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,14.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,1261,938.0,54.3,17.0,1169.0,1870.0,1670.0,4780.0,11.3802381,5960.0,283.0,4268.0,1.7466090233236151
765,796,5,C,Base,128.56,13.37536375395377,9.76136578928562,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6566311398809523
766,664,5,C,Hogar,114.11,13.0,8.76524013639879,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,20.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1365,845.0,58.06,29.0,1042.0,2216.0,1812.0,5466.0,10.71111111,6518.0,440.0,4642.0,1.7728289329446063
767,797,5,C,Receso,101.34,10.727699390874784,7.763065933695572,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,14.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0417,294.0,19.4,16.0,216.0,672.0,522.0,1426.0,8.474375,1644.0,24.0,1102.0,0.8463207216685122
768,799,5,C,Hogar,120.22,12.56413962507505,9.149101983421511,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490,223.0,24.77,23.0,209.0,1202.0,1018.0,2914.0,10.565,3136.0,89.0,2168.0,2.307218243926142
769,646,5,C,Hogar,97.46,13.0,7.997794195661461,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,16.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0385,860.0,48.14,17.0,612.0,1362.0,1234.0,3788.0,8.625833333,4412.0,21.0,2778.0,1.121448958211856
770,304,5,C,Base,108.0,10.0,9.0,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7088938244047618
771,777,5,C,Hogar,94.33,14.0,7.71247639450527,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,33.0,11.0,4.0,2.0,2.0,1.0,2.0,5.0,1.0,8.0,1.0,0.0,0.0,0.0,055A,1144.0,68.5,20.0,1558.0,2694.0,2466.0,7590.0,9.6145,9158.0,1094.0,7012.0,2.135242153547133
772,634,5,C,Hogar,120.05,13.0,9.039031661202376,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,13.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0850,1032.0,88.13,35.0,1693.0,3790.0,3350.0,10155.0,9.857432432,11888.0,289.0,7564.0,2.182791548104956
773,549,5,B,Hogar,120.77,13.0,11.0,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,39.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0474,1101.0,46.35,285.0,2288.0,3406.0,2548.0,6656.0,8.656923077,8960.0,154.0,5394.0,2.1927627026239063
774,662,6,C,Receso,75.58167945151942,15.0,6.707265698089875,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0275,81.0,14.66,165.0,238.0,406.0,188.0,461.0,2.962666667,724.0,69.0,441.0,3.236569105758582
775,623,6,C,Hogar,109.840566165227,13.0,8.568449766083887,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,16.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0462,387.0,110.87,36.0,776.0,1254.0,1071.0,2697.0,7.803829787,3478.0,611.0,2615.0,1.2850043372206024
776,659,6,C,Base,108.03558882191922,13.0,8.485253217,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,15.0,15.0,10.0,5.0,13.0,0.0,0.0,8.0,1.0,15.0,2.0,0.0,0.0,0.0,0322,252.0,102.86,40.0,339.0,1614.0,1326.0,3024.0,10.4506,3402.0,1020.0,2818.0,1.4388348888888889
777,626,6,C,Hogar,133.09750733959407,11.0,9.922522816,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,19.0,3.0,5.0,3.0,15.0,2.0,3.0,1.0,5.0,8.0,0.0,1.0,0.0,0.0,0481,320.0,64.18,9.0,346.0,1230.0,977.0,2526.0,9.239090909,2876.0,690.0,2315.0,1.7300524946550049
778,88,6,C,Receso,89.67,11.0,7.0,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0330,290.0,60.11,94.0,375.0,1084.0,884.0,2524.0,7.411212121,2942.0,305.0,2043.0,2.829426821705426
779,87,6,C,Receso,121.22,14.0,10.0,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,16.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0557,796.0,80.87,181.0,718.0,2666.0,2062.0,6438.0,8.800566038,7168.0,315.0,4586.0,4.175831667589517
780,622,6,C,Base,114.56009481985288,13.0,8.785986289,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,8.0,8.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0496,258.0,60.36,14.0,492.0,1122.0,835.0,1987.0,9.791,2492.0,550.0,1906.0,1.5245196805555554
781,21,6,CD,Hogar,99.0,9.0,8.63296591504323,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,30.0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0642,189.0,50.94,11.0,326.0,754.0,673.0,1854.0,7.507407407,2194.0,438.0,1625.0,2.504535326530612
782,621,6,C,Base,141.29972607725165,6.0,11.005822362882022,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,23.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0956,768.0,54.98,45.0,1094.0,2846.0,2072.0,5614.0,7.625833333,6718.0,146.0,4200.0,1.6328747698412698
783,84,6,C,Hogar,96.9,12.0,6.0,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,9.0,6.0,5.0,3.0,6.0,0.0,1.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0114,315.0,63.98,67.0,602.0,1380.0,1107.0,2605.0,10.26,3236.0,861.0,2582.0,3.023835832847425
784,83,6,C,Hogar,106.7,13.0,5.0,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,3.0,5.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0532,304.0,50.76,6.0,320.0,1076.0,966.0,2660.0,9.57,2992.0,652.0,2407.0,2.184837638483965
785,82,6,CD,Base,112.21,13.0,6.0,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,20.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0684,408.0,92.13,55.0,422.0,1424.0,1159.0,3296.0,8.067906977,3740.0,704.0,2767.0,2.898045540674602
786,81,6,D,Hogar,114.06,13.0,6.0,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,13.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.340042534499515
787,22,6,C,Hogar,78.0,10.0,7.523968897011602,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,13.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,066A,771.0,66.81,14.0,1216.0,1878.0,1719.0,4664.0,10.24860465,5902.0,389.0,4106.0,1.9084277026239065
788,99,6,C,Hogar,112.02455231322332,13.0,7.73066438460427,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3864991098153547
789,107,6,C,Hogar,112.02455231322332,13.0,7.73066438460427,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,25.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061,18.0,4.23,0.0,26.0,34.0,26.0,72.0,11.38333333,98.0,0.0,64.0,2.9419099494655003
790,719,6,C,Hogar,110.5176617688556,13.0,8.599659031699254,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,37.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0994,536.0,28.2,114.0,489.0,1634.0,1047.0,2926.0,7.4465,3432.0,63.0,2138.0,2.4874184781341104
791,106,6,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0695,336.0,47.89,73.0,468.0,1296.0,1020.0,2770.0,10.53,3244.0,194.0,2210.0,3.915640551020408
792,105,6,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,22.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0360,274.0,82.77,30.0,528.0,1352.0,1048.0,2578.0,8.01195122,3118.0,655.0,2347.0,2.7405572303207
793,103,6,C,Hogar,112.02455231322332,13.0,7.73066438460427,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,44.0,1.0,3.0,0.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0339,592.0,73.79,19.0,757.0,1280.0,1202.0,3720.0,6.669142857,4482.0,380.0,3080.0,2.0674156977648206
794,102,6,CD,Hogar,112.02455231322332,13.0,7.73066438460427,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,26.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0731,545.0,32.54,157.0,767.0,1768.0,1456.0,4436.0,8.7585,5204.0,184.0,3214.0,2.5277434868804667
795,699,6,C,Hogar,97.88366997833693,12.0,8.158369534990573,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0833,382.0,17.15,0.0,226.0,1274.0,1110.0,3234.0,8.835714286,3462.0,168.0,2328.0,1.4998093488824102
796,654,6,C,Base,123.38592664195043,13.0,9.192794025164083,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,8.0,2.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,038A,438.0,61.72,154.0,248.0,1128.0,795.0,2035.0,10.15955556,2324.0,452.0,1843.0,3.1610722113095235
797,98,6,C,Receso,128.13,12.0,5.0,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,5.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0075,69.0,62.33,19.0,101.0,448.0,290.0,804.0,7.1175,942.0,203.0,720.0,2.795119889258029
798,97,6,C,Hogar,113.55,13.0,8.73942814079441,25.19287,-99.82562,Oficinistas,UT_DENSIDAD,8.0,7.0,6.0,3.0,10.0,0.0,1.0,7.0,1.0,9.0,1.0,0.0,0.0,0.0,0322,252.0,102.86,40.0,339.0,1614.0,1326.0,3024.0,10.4506,3402.0,1020.0,2818.0,1.9101127026239075
799,648,6,C,Base,132.47798903479892,12.0,9.75292027,25.28052,-100.01043,Parada Técnica,UT_TRAFICO_VEHICULAR,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0377,275.0,60.67,22.0,283.0,804.0,690.0,1864.0,6.20547619,2176.0,318.0,1585.0,1.2709475902777774
800,95,6,C,Hogar,107.87,12.0,11.0,24.86121,-99.5874,Hogar Reunión,UT_DENSIDAD,14.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0557,796.0,80.87,181.0,718.0,2666.0,2062.0,6438.0,8.800566038,7168.0,315.0,4586.0,2.394250367346939
801,94,6,C,Hogar,124.93,13.0,11.0,25.2663,-100.00712,Hogar Reunión,UT_TRAFICO_VEHICULAR,13.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,031A,319.0,98.8,23.0,309.0,1154.0,965.0,2563.0,6.99047619,2888.0,543.0,2129.0,2.619210227405248
802,93,6,C,Receso,92.17,11.0,6.0,25.61114,-100.04841,Parada Técnica,UT_CARRETERA_GAS,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009,25.0,7.41,0.0,24.0,882.0,48.0,155.0,3.812666667,190.0,0.0,122.0,1.3573511821705428
803,92,6,B,Receso,121.2,12.0,11.0,25.28406,-100.01023,Parada Técnica,UT_DENSIDAD,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0288,9.0,5.37,3.0,9.0,50.0,36.0,112.0,3.186666667,158.0,23.0,92.0,3.292363242894057
804,627,6,C,Hogar,132.36243929220225,10.0,10.029688618535928,25.37624,-100.11082,Hogar Reunión,UT_DENSIDAD,3.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0190,323.0,54.89,70.0,263.0,1180.0,980.0,2676.0,8.698787879,2948.0,628.0,2324.0,1.5621263517978623
805,91,6,C,Hogar,126.7,11.0,11.0,24.86346,-99.52436,Hogar Reunión,UT_DENSIDAD,20.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,067A,326.0,86.48,15.0,322.0,966.0,800.0,2583.0,7.384634146,2924.0,417.0,2067.0,2.35969972303207
806,282,6,BC,Receso,114.0,13.0,8.7601699229765,24.85018,-99.5719,Parada Técnica,UT_CARRETERA_GAS,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0468,387.0,96.36,80.0,536.0,1432.0,1126.0,2974.0,10.353,3518.0,870.0,2784.0,2.381890101513474
807,58,6,C,Receso,83.65,12.0,2.0,25.1883,-99.83526,Oficinistas,UT_TRAFICO_PEATONAL,9.0,13.0,7.0,5.0,6.0,3.0,2.0,4.0,3.0,9.0,1.0,0.0,0.0,0.0,0341,166.0,47.03,171.0,172.0,812.0,490.0,1268.0,9.218,1522.0,372.0,1186.0,1.1962366897379106
808,57,6,C,Receso,122.02,12.0,11.0,25.24865,-99.97038,Parada Técnica,UT_CARRETERA_GAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0419941980435588
809,31,6,C,Hogar,112.0,9.0,9.23217295585916,25.29708,-100.02935,Hogar Reunión,UT_DENSIDAD,32.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0184,269.0,40.85,11.0,267.0,548.0,511.0,1566.0,6.843888889,1848.0,152.0,1210.0,2.954339231292517
