TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,OXXO,Seven-Eleven,Supers,Farmacias,Abarrotes,Cafeterías,Usados,Otros,PORCENTAJE_CUMPLIMIENTO,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,LLAVE_AGEB,Llave,P_18A24,PROM_HNV,VIVPAR_UT,PSINDER,VIVTOT,TOTHOG,PDER_SS,GRAPROES,POBTOT,P_60YMAS,P_18YMAS,llaveEnt
603,5,C,Base,129.77,13.0,9.487054156335518,25.77272,-100.01139,Parada Técnica,UT_TRAFICO_VEHICULAR,1,0,0,0,0,0,0,0,1.8359307876984123,2936.0,190410012,19,041,0001,0012,1904100010012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
749,5,C,Base,111.84,15.0,8.378515002767605,26.07895,-99.62539,Parada Técnica,UT_TRAFICO_VEHICULAR,0,0,0,0,0,0,0,0,1.4011597926587305,529.0,1901100010437,19,011,0001,0437,1901100010437,01100010437,33.0,37.42,169.0,48.0,460.0,210.0,540.0,6.701363636,618.0,109.0,414.0,1901100010437
574,5,C,Hogar,107.74,13.0,8.471628686398983,25.8221,-100.25906,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,0,0,0,1.3468309757045678,95.0,1900600010117,19,006,0001,0117,1900600010117,00600010117,1193.0,111.53,57.0,2271.0,3344.0,2913.0,7741.0,8.021296296,10024.0,1688.0,7530.0,1900600010117
334,5,C,Receso,117.0,10.0,9.0,25.77734,-100.18229,Parada Técnica,UT_CARRETERA_GAS,3,0,0,0,0,0,0,0,3.501715382982651,97.0,1900600010140,19,006,0001,0140,1900600010140,00600010140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900600010140
608,5,C,Hogar,110.37,13.0,8.592852880040974,25.78701,-100.20481,Hogar Reunión,UT_DENSIDAD,1,0,0,0,0,0,0,0,3.965591176870749,301.0,190060001297A,19,006,0001,297A,190060001297A,0060001297A,119.0,25.48,45.0,189.0,1256.0,954.0,2479.0,13.74206897,2714.0,61.0,1943.0,190060001297A
568,5,C,Hogar,108.3,13.0,8.497440682003361,25.79812,-100.25672,Hogar Reunión,UT_DENSIDAD,1,1,0,0,0,0,0,0,1.9730107269193389,138.0,1900600010850,19,006,0001,0850,1900600010850,00600010850,1032.0,88.13,35.0,1693.0,3790.0,3350.0,10155.0,9.857432432,11888.0,289.0,7564.0,1900600010850
683,5,C,Hogar,128.77,13.0,9.440961307041984,25.75383,-100.10352,Barrio Competido,UT_DENSIDAD,1,1,1,0,4,0,0,0,0.7896473002915453,2375.0,1904100010366,19,041,0001,0366,1904100010366,04100010366,2502.0,72.18,129.0,2155.0,4190.0,3806.0,10822.0,9.554716981,13020.0,83.0,8584.0,1904100010366
679,5,C,Hogar,120.39,13.0,9.054703229962175,25.75634,-100.16623,Hogar Reunión,UT_DENSIDAD,1,0,0,0,11,0,0,1,1.4730328999028184,132.0,1900600010776,19,006,0001,0776,1900600010776,00600010776,1339.0,70.33,4.0,1737.0,2104.0,1965.0,6967.0,7.474210526,8718.0,717.0,6157.0,1900600010776
742,5,C,Base,130.38,14.0,9.374123612,25.79436,-100.08207,Parada Técnica,UT_TRAFICO_VEHICULAR,1,0,0,0,0,0,0,0,1.049350619047619,2936.0,190410012,19,041,0001,0012,1904100010012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
563,5,C,Base,116.56,13.0,12.0,25.77845,-100.02328,Parada Técnica,UT_TRAFICO_VEHICULAR,2,0,0,0,0,0,0,0,2.219961330357143,2936.0,190410012,19,041,0001,0012,1904100010012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
255,5,C,Hogar,120.0,12.0,8.0,25.77606,-100.25501,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,0,0,0,3.708037112730808,177.0,1900600011327,19,006,0001,1327,1900600011327,00600011327,832.0,44.44,18.0,914.0,2260.0,2028.0,5943.0,10.7,6868.0,584.0,5125.0,1900600011327
676,5,C,Hogar,112.43,13.0,8.687804149585654,25.77877,-100.2631,Hogar Reunión,UT_DENSIDAD,1,0,0,0,6,1,0,0,2.596032671525753,174.0,1900600011295,19,006,0001,1295,1900600011295,00600011295,910.0,48.01,4.0,869.0,1474.0,1340.0,4060.0,10.2615625,4938.0,235.0,3774.0,1900600011295
675,5,C,Base,120.27,13.0,9.049172088046952,25.78519,-100.05869,Hogar Reunión,UT_TRAFICO_VEHICULAR,0,0,0,0,3,0,0,0,1.626309838293651,2356.0,1904100010050,19,041,0001,0050,1904100010050,04100010050,210.0,41.63,4.0,387.0,640.0,515.0,1274.0,7.563181818,1672.0,269.0,1288.0,1904100010050
339,5,BC,Peatonal,113.0,10.0,11.0,25.77858,-100.12156,Parada Técnica,UT_GAS_URBANA,0,1,0,0,0,0,0,0,3.541511721088435,3108.0,190060634,19,006,0001,0634,1900600010634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
771,5,C,Hogar,117.95,15.0,8.660142311951093,25.77843,-100.24895,Hogar Reunión,UT_DENSIDAD,1,0,0,0,8,3,0,1,1.6992435753158404,178.0,1900600011331,19,006,0001,1331,1900600011331,00600011331,968.0,75.72,15.0,1840.0,2046.0,1904.0,5638.0,9.237428571,7494.0,961.0,5584.0,1900600011331
773,5,C,Hogar,94.84,15.0,7.594936564777541,25.80301,-100.22922,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,0,0,0,2.604220324,334.0,1900603791990,19,006,0379,1990,1900603791990,00603791990,842.0,43.45,109.0,946.0,1858.0,1522.0,4888.0,8.928666667,5836.0,237.0,3810.0,1900603791990
283,5,C,Hogar,98.26,13.0,9.0,25.76396,-100.24963,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,0,0,0,1.880776903790088,181.0,1900600011365,19,006,0001,1365,1900600011365,00600011365,845.0,58.06,29.0,1042.0,2216.0,1812.0,5466.0,10.71111111,6518.0,440.0,4642.0,1900600011365
669,5,C,Base,113.8,13.0,8.750951353117793,25.82412,-100.21998,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,2,3,0,0,3.027787692460318,319.0,1900601332522,19,006,0133,2522,1900601332522,00601332522,306.0,62.4,68.0,642.0,1578.0,1083.0,2905.0,9.043478261,3618.0,257.0,2432.0,1900601332522
775,5,C,Hogar,115.38,15.0,8.541683689266712,25.76244,-100.25412,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,0,0,0,1.1834115344995142,180.0,1900600011350,19,006,0001,1350,1900600011350,00600011350,822.0,50.1,9.0,1122.0,2116.0,1904.0,5516.0,10.39096774,6646.0,703.0,4942.0,1900600011350
392,5,C,Receso,103.55,12.0,3.0,25.78061,-100.18968,Oficinistas,UT_TRAFICO_PEATONAL,2,0,0,0,1,6,0,1,2.3436034699150974,92.0,1900600010085,19,006,0001,0085,1900600010085,00600010085,156.0,50.6,14.0,194.0,588.0,463.0,1174.0,9.038484848,1398.0,346.0,1170.0,1900600010085
596,5,B,Hogar,129.77,13.0,5.0,25.79536,-100.0951,Hogar Reunión,UT_DENSIDAD,1,0,0,0,9,0,0,0,2.0626224917395533,2390.0,190410026053A,19,041,0026,053A,190410026053A,0410026053A,2204.0,69.69,231.0,2818.0,5854.0,4833.0,13615.0,8.941111111,16450.0,269.0,10535.0,190410026053A
703,5,C,Hogar,115.5,13.0,8.829309197,25.75169,-100.15797,Hogar Reunión,UT_DENSIDAD,0,0,0,0,1,0,0,1,2.329538881,298.0,1900600012946,19,006,0001,2946,1900600012946,00600012946,59.0,10.38,0.0,82.0,300.0,226.0,646.0,7.449285714,728.0,4.0,480.0,1900600012946
705,5,C,Hogar,110.65,13.0,8.605758877843165,25.74365,-100.1505,Hogar Reunión,UT_DENSIDAD,1,0,0,0,2,0,0,0,1.498600756073858,350.0,1900603892626,19,006,0389,2626,1900603892626,00603892626,861.0,45.08,58.0,928.0,2076.0,1766.0,5720.0,9.436969697,6660.0,144.0,4256.0,1900603892626
269,5,C,Base,118.0,12.0,6.0,25.77694,-100.25638,Barrio Competido,UT_GAS_URBANA,2,0,1,0,0,0,0,1,1.1403089657738092,176.0,1900600011312,19,006,0001,1312,1900600011312,00600011312,784.0,42.4,17.0,983.0,1892.0,1754.0,5040.0,9.441724138,6026.0,623.0,4546.0,1900600011312
707,5,C,Hogar,137.47,13.0,9.841969095895724,25.77529,-100.23816,Hogar Reunión,UT_DENSIDAD,1,1,1,0,0,1,0,0,2.0452371297376093,203.0,1900600011581,19,006,0001,1581,1900600011581,00600011581,542.0,33.82,18.0,738.0,1850.0,1560.0,4644.0,13.25666667,5382.0,272.0,3630.0,1900600011581
319,5,CD,Hogar,109.81,10.0,11.0,25.83017,-100.24536,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,2,0,0,0,3.650199468415938,339.0,1900603852611,19,006,0385,2611,1900603852611,00603852611,951.0,44.03,90.0,1188.0,2484.0,2032.0,6242.0,10.1483871,7434.0,243.0,4888.0,1900603852611
714,5,C,Hogar,111.49,13.0,8.644476871249731,25.87926,-100.0327,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,1,0,0,1.8454757210884352,1760.0,1903400010056,19,034,0001,0056,1903400010056,03400010056,64.0,53.28,40.0,117.0,496.0,268.0,696.0,7.631428571,852.0,153.0,629.0,1903400010056
698,5,C,Hogar,125.1,13.0,9.271800550134715,25.7564,-100.2484,Hogar Reunión,UT_DENSIDAD,1,0,1,0,5,0,0,0,0.8196914402332364,184.0,1900600011399,19,006,0001,1399,1900600011399,00600011399,366.0,68.93,33.0,635.0,1706.0,1397.0,4087.0,10.29957447,4742.0,558.0,3391.0,1900600011399
239,5,C,Hogar,127.58,12.0,7.0,25.76451,-100.2572,Hogar Reunión,UT_DENSIDAD,1,1,0,0,1,3,0,0,2.686631146744412,183.0,1900600011384,19,006,0001,1384,1900600011384,00600011384,826.0,47.54,52.0,414.0,2304.0,1984.0,6292.0,10.22032258,6718.0,704.0,5066.0,1900600011384
266,5,C,Receso,156.95,13.0,7.0,25.76677,-100.20124,Parada Técnica,UT_CARRETERA_GAS,1,0,0,0,0,0,0,0,1.114191453488372,145.0,190060001094A,19,006,0001,094A,190060001094A,0060001094A,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,190060001094A
636,5,C,Hogar,118.07,13.0,8.94776782,25.79726,-100.05891,Parada Técnica,UT_DENSIDAD,0,0,0,0,10,1,0,2,1.6086859378036928,2343.0,1904100010281,19,041,0001,0281,1904100010281,04100010281,409.0,16.7,140.0,366.0,1284.0,756.0,1992.0,6.9575,2360.0,14.0,1570.0,1904100010281
265,5,C,Hogar,104.01,13.0,9.0,25.78422,-100.19039,Oficinistas,UT_CARRETERA_GAS,2,1,0,0,0,4,0,1,1.3276771302235182,91.0,1900600010070,19,006,0001,0070,1900600010070,00600010070,333.0,70.59,12.0,438.0,1080.0,848.0,2265.0,9.59372093,2716.0,525.0,2180.0,1900600010070
729,5,C,Base,122.28,13.0,9.141818715126954,25.78478,-100.25775,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,2,2,0,0,1.4499650367063492,172.0,1900600011276,19,006,0001,1276,1900600011276,00600011276,2083.0,85.56,52.0,2084.0,4192.0,3722.0,11204.0,10.8169697,13304.0,603.0,9438.0,1900600011276
732,5,C,Hogar,118.46,15.0,8.683649665090794,25.75866,-100.10849,Parada Técnica,UT_DENSIDAD,1,0,0,0,4,0,0,1,1.198290916423712,2373.0,1904100010313,19,041,0001,0313,1904100010313,04100010313,1500.0,54.02,39.0,1224.0,3464.0,3104.0,9422.0,9.885128205,10656.0,85.0,6802.0,1904100010313
733,5,C,Base,96.29,14.0,7.802818379120596,25.79861,-100.20199,Hogar Reunión,UT_TRAFICO_VEHICULAR,0,0,0,0,0,0,0,0,1.9253079980158727,117.0,1900600010507,19,006,0001,0507,1900600010507,00600010507,408.0,49.68,95.0,472.0,1078.0,759.0,2226.0,10.66675,2752.0,315.0,2084.0,1900600010507
696,5,C,Hogar,117.97,13.0,8.943158534671827,25.77371,-100.23999,Hogar Reunión,UT_DENSIDAD,0,0,0,0,3,0,0,0,2.8965130106899903,179.0,1900600011346,19,006,0001,1346,1900600011346,00600011346,918.0,61.73,95.0,1086.0,2772.0,2363.0,7240.0,11.0338,8356.0,375.0,5693.0,1900600011346
736,5,C,Hogar,111.44,15.0,8.360077863050192,25.81079,-100.21974,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,3,0,0,2.4403592020408165,343.0,1900603882382,19,006,0388,2382,1900603882382,00603882382,627.0,42.7,12.0,832.0,2138.0,1752.0,5240.0,11.23272727,6074.0,197.0,4044.0,1900603882382
738,5,C,Base,122.43,15.0,8.866638276786121,25.77445,-100.19367,Clásico,UT_TRAFICO_VEHICULAR,0,0,0,0,0,0,0,0,2.292573656746032,127.0,1900600010687,19,006,0001,0687,1900600010687,00600010687,172.0,17.09,59.0,173.0,712.0,503.0,1530.0,7.1825,1710.0,65.0,1186.0,1900600010687
739,5,C,Base,110.12,15.0,8.299235301982728,25.80732,-100.24986,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,1,0,0,0,0.8642314722222223,282.0,1900600012664,19,006,0001,2664,1900600012664,00600012664,32.0,9.1,0.0,54.0,164.0,148.0,464.0,10.03833333,518.0,4.0,318.0,1900600012664
273,5,C,Base,108.72,13.0,11.0,25.76794,-100.24138,Hogar Reunión,UT_GAS_URBANA,1,0,0,0,1,0,0,0,2.602361421626984,98.0,1900600010174,19,006,0001,0174,1900600010174,00600010174,917.0,64.46,32.0,989.0,3136.0,2374.0,7461.0,8.52968254,8488.0,339.0,5668.0,1900600010174
651,5,C,Base,115.11,13.0,8.811332985692323,25.77467,-100.20012,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,0,0,0,0,2.509832023809523,127.0,1900600010687,19,006,0001,0687,1900600010687,00600010687,172.0,17.09,59.0,173.0,712.0,503.0,1530.0,7.1825,1710.0,65.0,1186.0,1900600010687
795,5,C,Receso,108.54,11.428036768324038,8.291639003506312,25.72208,-100.11152,Parada Técnica,UT_GAS_URBANA,2,0,0,0,0,0,0,0,1.5550098966408272,2391.0,1904104560417,19,041,0456,0417,1904104560417,04104560417,294.0,19.4,16.0,216.0,672.0,522.0,1426.0,8.474375,1644.0,24.0,1102.0,1904104560417
666,5,C,Hogar,115.21,13.0,8.815942270621674,25.7564,-100.23588,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,1,0,0,2.003844294460641,184.0,1900600011399,19,006,0001,1399,1900600011399,00600011399,366.0,68.93,33.0,635.0,1706.0,1397.0,4087.0,10.29957447,4742.0,558.0,3391.0,1900600011399
244,5,CD,Hogar,128.0,12.0,9.0,25.80301,-100.22456,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,1,1,0,0,1.904722097,334.0,1900603791990,19,006,0379,1990,1900603791990,00603791990,842.0,43.45,109.0,946.0,1858.0,1522.0,4888.0,8.928666667,5836.0,237.0,3810.0,1900603791990
647,5,C,Hogar,121.89,13.0,9.123842503902477,25.7865,-100.26285,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,2,0,1,2.423360862001944,172.0,1900600011276,19,006,0001,1276,1900600011276,00600011276,2083.0,85.56,52.0,2084.0,4192.0,3722.0,11204.0,10.8169697,13304.0,603.0,9438.0,1900600011276
661,5,C,Hogar,114.88,13.0,8.800731630354809,25.71494,-100.10718,Hogar Reunión,UT_DENSIDAD,1,0,1,0,3,0,0,1,1.5601359475218657,2391.0,1904104560417,19,041,0456,0417,1904104560417,04104560417,294.0,19.4,16.0,216.0,672.0,522.0,1426.0,8.474375,1644.0,24.0,1102.0,1904104560417
631,5,C,Hogar,121.89,13.0,9.123842503902477,25.7878,-100.26697,Hogar Reunión,UT_DENSIDAD,1,0,0,0,3,2,0,0,1.7466090233236151,171.0,1900600011261,19,006,0001,1261,1900600011261,00600011261,938.0,54.3,17.0,1169.0,1870.0,1670.0,4780.0,11.3802381,5960.0,283.0,4268.0,1900600011261
796,5,C,Base,128.56,13.37536375395377,9.761365789,25.80135,-100.157,Parada Técnica,UT_GAS_URBANA,0,0,0,0,0,0,0,0,1.6566311398809523,3106.0,190060615,19,006,0001,0615,1900600010615,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
664,5,C,Hogar,114.11,13.0,8.765240136,25.76367,-100.24509,Hogar Reunión,UT_DENSIDAD,0,1,0,0,0,0,0,0,1.7728289329446063,181.0,1900600011365,19,006,0001,1365,1900600011365,00600011365,845.0,58.06,29.0,1042.0,2216.0,1812.0,5466.0,10.71111111,6518.0,440.0,4642.0,1900600011365
797,5,C,Receso,101.34,10.727699390874784,7.763065933695572,25.71515,-100.10426,Parada Técnica,UT_GAS_URBANA,0,0,1,0,0,0,0,0,0.8463207216685122,2391.0,1904104560417,19,041,0456,0417,1904104560417,04104560417,294.0,19.4,16.0,216.0,672.0,522.0,1426.0,8.474375,1644.0,24.0,1102.0,1904104560417
799,5,C,Hogar,120.22,12.56413962507505,9.149101983421511,25.77842,-100.20311,Hogar Reunión,UT_GAS_URBANA,1,0,0,0,0,0,0,0,2.307218243926142,277.0,1900600012490,19,006,0001,2490,1900600012490,00600012490,223.0,24.77,23.0,209.0,1202.0,1018.0,2914.0,10.565,3136.0,89.0,2168.0,1900600012490
646,5,C,Hogar,97.46,13.0,7.997794195661461,25.8184,-100.09625,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,1,0,1,1.121448958211856,2345.0,1904103370385,19,041,0337,0385,1904103370385,04103370385,860.0,48.14,17.0,612.0,1362.0,1234.0,3788.0,8.625833333,4412.0,21.0,2778.0,1904103370385
304,5,C,Base,108.0,10.0,9.0,25.78333,-100.22558,Hogar Reunión,UT_CARRETERA_GAS,1,0,2,0,0,0,0,0,1.7088938244047618,256.0,1900600012240,19,006,0001,2240,1900600012240,00600012240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900600012240
777,5,C,Hogar,94.33,14.0,7.712476395,25.76835,-100.25045,Hogar Reunión,UT_DENSIDAD,1,0,0,0,9,3,0,0,2.135242153547133,121.0,190060001055A,19,006,0001,055A,190060001055A,0060001055A,1144.0,68.5,20.0,1558.0,2694.0,2466.0,7590.0,9.6145,9158.0,1094.0,7012.0,190060001055A
634,5,C,Hogar,120.05,13.0,9.039031661202376,25.79764,-100.26361,Hogar Reunión,UT_DENSIDAD,0,0,0,0,1,0,0,0,2.182791548104956,138.0,1900600010850,19,006,0001,0850,1900600010850,00600010850,1032.0,88.13,35.0,1693.0,3790.0,3350.0,10155.0,9.857432432,11888.0,289.0,7564.0,1900600010850
549,5,B,Hogar,120.77,13.0,11.0,25.7083,-100.08768,Barrio Competido,UT_DENSIDAD,0,0,0,0,12,2,0,3,2.1927627026239063,2382.0,1904104560474,19,041,0456,0474,1904104560474,04104560474,1101.0,46.35,285.0,2288.0,3406.0,2548.0,6656.0,8.656923077,8960.0,154.0,5394.0,1904104560474
662,6,C,Receso,75.58167945151942,15.0,6.707265698089875,25.45501,-100.15735,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,0,0,0,0,3.236569105758582,2821.0,1904900010275,19,049,0001,0275,1904900010275,04900010275,81.0,14.66,165.0,238.0,406.0,188.0,461.0,2.962666667,724.0,69.0,441.0,1904900010275
623,6,C,Hogar,109.8405662,13.0,8.568449766083887,25.58972,-99.98302,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,0,0,1,1.2850043372206024,433.0,1900900010462,19,009,0001,0462,1900900010462,00900010462,387.0,110.87,36.0,776.0,1254.0,1071.0,2697.0,7.803829787,3478.0,611.0,2615.0,1900900010462
659,6,C,Base,108.03558882191922,13.0,8.485253217,25.191,-99.82865,Oficinistas,UT_TRAFICO_VEHICULAR,1,0,0,0,0,3,0,3,1.4388348888888889,1803.0,1903800010322,19,038,0001,0322,1903800010322,03800010322,252.0,102.86,40.0,339.0,1614.0,1326.0,3024.0,10.4506,3402.0,1020.0,2818.0,1903800010322
626,6,C,Hogar,133.09750733959407,11.0,9.922522816,25.58631,-100.00492,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,0,0,1,1.7300524946550049,404.0,1900900010481,19,009,0001,0481,1900900010481,00900010481,320.0,64.18,9.0,346.0,1230.0,977.0,2526.0,9.239090909,2876.0,690.0,2315.0,1900900010481
88,6,C,Receso,89.67,11.0,7.0,25.3844,-100.11426,Hogar Reunión,UT_CARRETERA_GAS,1,0,0,0,0,0,0,0,2.829426821705426,2795.0,1904900010330,19,049,0001,0330,1904900010330,04900010330,290.0,60.11,94.0,375.0,1084.0,884.0,2524.0,7.411212121,2942.0,305.0,2043.0,1904900010330
87,6,C,Receso,121.22,14.0,10.0,24.87257,-99.57919,Parada Técnica,UT_GAS_URBANA,1,0,0,0,2,0,0,0,4.175831667589517,1735.0,1903300010557,19,033,0001,0557,1903300010557,03300010557,796.0,80.87,181.0,718.0,2666.0,2062.0,6438.0,8.800566038,7168.0,315.0,4586.0,1903300010557
622,6,C,Base,114.56009481985288,13.0,8.785986289,25.58502,-99.99391,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,2,0,0,2,0,0,1.5245196805555554,405.0,1900900010496,19,009,0001,0496,1900900010496,00900010496,258.0,60.36,14.0,492.0,1122.0,835.0,1987.0,9.791,2492.0,550.0,1906.0,1900900010496
21,6,CD,Hogar,99.0,9.0,8.632965915,25.18824,-99.80819,Barrio Competido,UT_DENSIDAD,1,0,0,0,5,0,0,0,2.504535326530612,1837.0,1903800010642,19,038,0001,0642,1903800010642,03800010642,189.0,50.94,11.0,326.0,754.0,673.0,1854.0,7.507407407,2194.0,438.0,1625.0,1903800010642
621,6,C,Base,141.29972607725165,6.0,11.005822362882022,25.58565,-100.03457,Hogar Reunión,UT_DENSIDAD,1,0,0,0,5,0,0,0,1.6328747698412698,459.0,1900900010956,19,009,0001,0956,1900900010956,00900010956,768.0,54.98,45.0,1094.0,2846.0,2072.0,5614.0,7.625833333,6718.0,146.0,4200.0,1900900010956
84,6,C,Hogar,96.9,12.0,6.0,25.40713,-100.13747,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,1,0,1,3.023835832847425,2817.0,1904900010114,19,049,0001,0114,1904900010114,04900010114,315.0,63.98,67.0,602.0,1380.0,1107.0,2605.0,10.26,3236.0,861.0,2582.0,1904900010114
83,6,C,Hogar,106.7,13.0,5.0,25.5778,-100.01034,Hogar Reunión,UT_DENSIDAD,1,0,0,0,1,2,0,0,2.184837638483965,409.0,1900900010532,19,009,0001,0532,1900900010532,00900010532,304.0,50.76,6.0,320.0,1076.0,966.0,2660.0,9.57,2992.0,652.0,2407.0,1900900010532
82,6,CD,Base,112.21,13.0,6.0,24.85338,-99.55459,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,8,0,0,1,2.898045540674602,1723.0,1903300010684,19,033,0001,0684,1903300010684,03300010684,408.0,92.13,55.0,422.0,1424.0,1159.0,3296.0,8.067906977,3740.0,704.0,2767.0,1903300010684
81,6,D,Hogar,114.06,13.0,6.0,25.56297,-99.97865,Hogar Reunión,UT_GAS_URBANA,2,0,0,0,3,0,0,0,2.340042534499515,424.0,1900900010941,19,009,0001,0941,1900900010941,00900010941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900900010941
22,6,C,Hogar,78.0,10.0,7.523968897011602,25.57557,-99.98963,Hogar Reunión,UT_TRAFICO_VEHICULAR,1,0,0,0,1,0,0,0,1.9084277026239065,429.0,190090001066A,19,009,0001,066A,190090001066A,0090001066A,771.0,66.81,14.0,1216.0,1878.0,1719.0,4664.0,10.24860465,5902.0,389.0,4106.0,190090001066A
99,6,C,Hogar,112.02455231322332,13.0,7.730664385,24.8691,-99.55367,Hogar Reunión,UT_GAS_URBANA,1,0,0,0,1,0,0,0,2.3864991098153547,3388.0,190330792,19,033,0001,0792,1903300010792,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
107,6,C,Hogar,112.02455231322332,13.0,7.730664385,24.88132,-99.55085,Hogar Reunión,UT_DENSIDAD,0,0,0,0,8,0,0,0,2.9419099494655003,1709.0,1903300011061,19,033,0001,1061,1903300011061,03300011061,18.0,4.23,0.0,26.0,34.0,26.0,72.0,11.38333333,98.0,0.0,64.0,1903300011061
719,6,C,Hogar,110.5176617688556,13.0,8.599659031699254,25.58241,-100.02211,Hogar Reunión,UT_DENSIDAD,1,0,0,0,8,0,0,0,2.4874184781341104,465.0,1900900010994,19,009,0001,0994,1900900010994,00900010994,536.0,28.2,114.0,489.0,1634.0,1047.0,2926.0,7.4465,3432.0,63.0,2138.0,1900900010994
106,6,C,Hogar,112.02455231322332,13.0,7.730664385,25.20434,-99.84566,Hogar Reunión,UT_DENSIDAD,0,0,0,0,1,0,0,0,3.915640551020408,1823.0,1903800010695,19,038,0001,0695,1903800010695,03800010695,336.0,47.89,73.0,468.0,1296.0,1020.0,2770.0,10.53,3244.0,194.0,2210.0,1903800010695
105,6,C,Hogar,112.02455231322332,13.0,7.730664385,25.18256,-99.81497,Hogar Reunión,UT_DENSIDAD,0,0,0,0,8,3,0,0,2.74055723,1793.0,1903800010360,19,038,0001,0360,1903800010360,03800010360,274.0,82.77,30.0,528.0,1352.0,1048.0,2578.0,8.01195122,3118.0,655.0,2347.0,1903800010360
103,6,C,Hogar,112.02455231322332,13.0,7.730664385,25.30148,-100.03258,Hogar Reunión,UT_DENSIDAD,0,0,0,0,7,1,0,1,2.0674156977648206,44.0,1900400010339,19,004,0001,0339,1900400010339,00400010339,592.0,73.79,19.0,757.0,1280.0,1202.0,3720.0,6.669142857,4482.0,380.0,3080.0,1900400010339
102,6,CD,Hogar,112.02455231322332,13.0,7.730664385,25.20612,-99.83051,Hogar Reunión,UT_DENSIDAD,1,0,0,0,4,0,0,0,2.5277434868804667,1846.0,1903800010731,19,038,0001,0731,1903800010731,03800010731,545.0,32.54,157.0,767.0,1768.0,1456.0,4436.0,8.7585,5204.0,184.0,3214.0,1903800010731
699,6,C,Hogar,97.88366997833693,12.0,8.158369534990573,25.57064,-100.02873,Hogar Reunión,UT_DENSIDAD,2,0,0,0,1,0,0,0,1.4998093488824102,468.0,1900900010833,19,009,0001,0833,1900900010833,00900010833,382.0,17.15,0.0,226.0,1274.0,1110.0,3234.0,8.835714286,3462.0,168.0,2328.0,1900900010833
654,6,C,Base,123.38592664195043,13.0,9.192794025164083,25.18499,-99.8407,Oficinistas,UT_TRAFICO_VEHICULAR,1,0,0,0,2,3,0,0,3.1610722113095235,1811.0,190380001038A,19,038,0001,038A,190380001038A,0380001038A,438.0,61.72,154.0,248.0,1128.0,795.0,2035.0,10.15955556,2324.0,452.0,1843.0,190380001038A
98,6,C,Receso,128.13,12.0,5.0,24.8886,-99.67181,Parada Técnica,UT_CARRETERA_GAS,1,0,0,0,0,0,0,0,2.795119889258029,1440.0,1902900010075,19,029,0001,0075,1902900010075,02900010075,69.0,62.33,19.0,101.0,448.0,290.0,804.0,7.1175,942.0,203.0,720.0,1902900010075
